Category, Sink ID, Process ID, Thread ID, Time (Ticks), Text
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24653755418030,"[BGFT] [608] GameWillStart(NPXX51362, 3) end
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24653915878832,"sceNpAsmClientGetServiceIdInfoA() ret = 0x8055000a (Service ID list for AC obtainment failure)
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24653921597877,"[SceLncService] PrepareProcessLaunchDebugger() returned
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24654224675908,"[SceShellUI] I/PSM.UI : OnFocusActiveSceneChanged [ContentAreaScene : ContentAreaScene] -> [SplashScreen : SplashScreenScene]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24654224797048,"[SceShellUI] I/PSM.UI :      Scene [SplashScreen : SplashScreenScene] : Alive
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24654225072677,"SetDeviceIndexBehavior: mode=MergeAllConnectedDevice, param=null
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24654225281146,"[Theme/I] : ActiveUserChanged : From : [BLUE(userId = 10000000)]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24654225310426,"[Theme/I] : ActiveUserChanged : To   : [ANONYMOUS(userId = ffffffff)]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24654225851505,"[Theme/I] : Apply [ANONYMOUS] : [Option:101000]: with not preloaded user
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354438086,"skipped overlay8
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354527040,"skipped overlay7
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354556392,"skipped overlay6
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354582144,"skipped overlay5
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354608004,"skipped overlay4
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354632546,"skipped overlay3
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354656524,"skipped overlay2
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654354680506,"skipped overlay1
"
PROCESS_OUTPUT,STREAM_STDIO,42,100212,24654985096886,"[SceLncService] spawnApp
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24654985392035,"[Syscore App] createApp NPXX51362
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24654985791318,"[Syscore App]  ExpandCpuSetMode : disable
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24654986568966,"[Syscore App] processSpawn(pid, 0x6000220a, 0x1220a260, appParam, processParam, 1, 1, 1, param, debug, 0)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24654986643972,"[Syscore App] appParam: appType = 0, rootPath = /mnt/sandbox/DBUG0000C_000, titleId = NPXX51362
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24654986669492,"[Syscore App] processParam: elfPath = /host/D:\Vampire_Platformer_PS4\Build\eboot.self, fullPath = /host/D:\Vampire_Platformer_"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24654986692871,"PS4\Build\eboot.self
"
PROCESS_OUTPUT,STREAM_STDIO,48,100855,24655004311702,"[VCS]checkCpuUsage() [LNC->VCS] ShellUI is Bg. Reduce cpu usage.
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24655516032985,"[Syscore App] new pid=0x55[Syscore App] attributeExe= 0
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24655520170218,"[Syscore App] Ready to exec
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24655520209660,"[Syscore App] wait for NOTE_EXIT|NOTE_EXEC
"
PROCESS_OUTPUT,STREAM_STDIO,42,100498,24656960142400,"[SceShellCore] Main thread has frozen in sceApplicationSignalShellCoreHeartBeat() for 1 seconds
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24657111638519,"[Syscore App] Add event : pid=0x55
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24657111730417,"[AppMgr Trace]: New Process, pid=0x55, created.
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24657111760603,"[AppMgr Trace]: New App, appId=0x6000220a, created
"
PROCESS_OUTPUT,STREAM_STDIO,39,100153,24657111929128,"[Syscore App]  ExpandCpuSetMode : disable
"
PROCESS_OUTPUT,STREAM_STDIO,42,101771,24657115732713,"[PS]Error: W:\Build\J02485719\vsh\shell\shell_core\process_starter\process_mount.cpp at 1154
"
PROCESS_OUTPUT,STREAM_STDIO,42,101771,24657115838633,"sceRifManagerPlayFirstTrialSwitchTimerState return 809c0201 [ent=ED1633-NPXX51362_00-0000000000000000, user=10000000 pft=1]
"
PROCESS_OUTPUT,STREAM_STDIO,42,101771,24657116839491,"[SceNpAic	D] callbackLncServiceEvent() Application launched. appId=0x6000220a titleId=NPXX51362
"
PROCESS_OUTPUT,STREAM_STDIO,42,101771,24657117140545,"[SceNpAicCrsChk	D] OnAppLaunch() appId=0x6000220a, npTitleId=NPXX51362_00
"
PROCESS_OUTPUT,STREAM_STDIO,42,101771,24657117169933,"[SceNpAicCrsChk	E] OnAppLaunch() sceNpManagerVshGetCommunicationRestrictionFlag failed. ret=0x80559b0a
"
PROCESS_OUTPUT,STREAM_STDIO,42,101771,24657117193894,"[SceNpAicCrsChk	D] OnAppLaunch() appId[0x6000220a] user[0]={ userId=0x10000000, activeSigninState=1, idTokenResult=0 }
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24657218141729,"[Syscore App]TRACE : W:\Build\J02485716\sys\internal\syscore\app\app_syscore_event.cpp 1013 setResult()
"
PROCESS_OUTPUT,STREAM_STDIO,48,100854,24657235822260,"[VCS]checkFocusStatus() [LNC->VCS] Focus Change. appType = 5(BIG_APP). appId = 0x6000220a.
"
PROCESS_OUTPUT,STREAM_STDIO,42,100199,24657562963390,"[SL] AppFocusChanged [NPXS20001] -> [NPXX51362]
"
PROCESS_OUTPUT,STREAM_STDIO,49,100826,24657565192227,"[AppDb] openDb()[1026]: [File:Open] openDb() call dbutil::Connection::Open() path[/HWnRibugJJ/priv/mms/app.db] flags[0x10000002"
PROCESS_OUTPUT,STREAM_STDIO,49,100826,24657565325223,"] result[0x0, 0]
"
PROCESS_OUTPUT,STREAM_STDIO,49,100826,24657565366267,"[AppDb] AppInfoDbInitializeDaemon()[54]: [File:Open] AppInfoDbInitializeDaemon() call DbAccessor::Init() path[/HWnRibugJJ/priv/"
PROCESS_OUTPUT,STREAM_STDIO,49,100826,24657565393581,"mms/app.db] result[0x0, 0].
"
PROCESS_OUTPUT,STREAM_STDIO,42,102333,24657565723138,"[PS]Error: W:\Build\J02485719\vsh\shell\shell_core\process_starter\process_mount.cpp at 1154
"
PROCESS_OUTPUT,STREAM_STDIO,42,102333,24657565963743,"sceRifManagerPlayFirstTrialSwitchTimerState return 809c0201 [ent=ED1633-NPXX51362_00-0000000000000000, user=10000000 pft=6]
"
PROCESS_OUTPUT,STREAM_STDIO,49,100826,24657566675807,"[AppDb] AppInfoDbTerminateDaemon()[67]: [File:Close] AppInfoDbTerminateDaemon() call DbAccessor::Terminate().
"
PROCESS_OUTPUT,STREAM_STDIO,49,100826,24657567066137,"[AppDb] Terminate()[764]: [File:Close] DbAccessor::Terminate() call dbutil::Connection::Close().
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658401181057,"**** Base Mode ****
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658562791086,"FIOS2: built with SDK version 0x08008011
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658580157070,"Argument Count = 1Arg 0 = 
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658580242807,"********** LAUNCHER CONTROL ************************************
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658580272099,"	File System Root = NONE SPECIFIED
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658580303465,"	Launcher Path = NONE SPECIFIED
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658580328193,"	Launcher Arguments NONE SPECIFIED
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24658580352771,"**********/LAUNCHER CONTROL ************************************
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24659167443250,"[libil2cpp] sceAppContentInitialize returned 0x80d90003
"
PROCESS_OUTPUT,STREAM_STDIO,85,101760,24659167565835,"
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659192212620,"[SceLncService] launchApp(NPXS22010)
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659196277998,"[SceLncService] category={gdg} VRMode={0,0}
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659197054286,"[SceLncService] hnm,psnf,pc,tk,ns={0,0,1,0,0} appBootMode={-1}
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659197420486,"[SceLncService] appType={SCE_LNC_APP_TYPE_CDLG} [] appVer={00.00}
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659198390530,"[SceLncService] Num. of logged-in users is 1
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659198614601,"[SceLncService] PrepareProcessLaunchDebuggerCheck()
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659199431399,"[SceLncService] PrepareProcessLaunchDebuggerCheck() returned
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659201211981,"[SceLncService] PrepareProcessLaunchDebugger()
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659204120756,"[SceLncService] PrepareProcessLaunchDebugger() returned
"
PROCESS_OUTPUT,STREAM_STDIO,42,100216,24659238197279,"[SceLncService] spawnApp
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659238403678,"[Syscore App] createApp NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659238832879,"[Syscore App] processSpawn(pid, 0x6000230b, 0x1230b270, appParam, processParam, 0, 0, 1, param, debug, 0)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659238868751,"[Syscore App] appParam: appType = 0x6, rootPath = /mnt/sandbox/NPXS22010_000, titleId = NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659238944520,"[Syscore App] processParam: elfPath = /app0/eboot.bin, fullPath = /system/vsh/app/NPXS22010/eboot.bin
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659240737643,"[Syscore App] new pid=0x56[Syscore App] attributeExe= 0
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659241207273,"[Syscore App] Ready to exec
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659241408049,"[Syscore App] wait for NOTE_EXIT|NOTE_EXEC
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659263755603,"[Syscore App] Add event : pid=0x56
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659263848359,"[AppMgr Trace]: New Process, pid=0x56, created.
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659263875995,"[AppMgr Trace]: New App, appId=0x6000230b, created
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24659263899223,"[Syscore App]  ExpandCpuSetMode : disable
"
PROCESS_OUTPUT,STREAM_STDIO,39,100137,24659440002727,"[mbus] onNewClient. clientNum 10 over 8
"
KERNEL_OUTPUT,STREAM_KERNEL0,0,0,24659482547120,"<118>[avs] no need to change 3,11,24659431685700
"
PROCESS_OUTPUT,STREAM_STDIO,44,100593,24659920685606,"#PROFILE CACHE#: \profile_cache_server_event.cpp(38) : onNewClient : 
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659927711090,"[PSM] PsmFramework::Initialize
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659928033149,"PSM:d79f22270e05e07c6f718bc63e5265edda218cb7
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659928064720,"MonoVM:37ca0c6a35931079e85b5cce521014f798a79e29
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659928190245,"PSS Platform:14e3fbd65b35f634ad4c340a4335db5c668667ac
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659928310650,"BootParam :1   
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659928539713,"[PSM] set assembly path for mono
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659928574645,"[PSM] Loading Json
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659942899110,"[PSM] Loading PsmUtil
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659975796151,"[PSM] Loading Mono: libmono-btls-shared
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24659993974429,"[PSM] Loading Mono: libmonosgen-2.0
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660019151719,"[PSM] LoadModulesInBG 0 msec
"
PROCESS_OUTPUT,STREAM_STDIO,86,102383,24660019508317,"[PSM] Loading SysCore
"
PROCESS_OUTPUT,STREAM_STDIO,86,102383,24660035034991,"[PSM] Loading libSceDipsw
"
PROCESS_OUTPUT,STREAM_STDIO,86,102383,24660036281416,"[PSM] Loading SystemService
"
PROCESS_OUTPUT,STREAM_STDIO,86,102383,24660036559734,"[PSM] Loading AudioOut
"
PROCESS_OUTPUT,STREAM_STDIO,86,102383,24660036751023,"[PSM] Loading Camera
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660054401944,"[PSM] ScePsmMonoSgenSetThreadType() thread_type = ::ORBIS
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660054784706,"[PSM] debugger off
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660054985546,"[PSM] AOT mode
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660055021891,"[PSM] AOT mode
"
PROCESS_OUTPUT,STREAM_STDIO,86,102383,24660055293903,"[PSM] Loading VideoCoreServerInterface
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660058142616,"mount ---
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660059229562,"Failed to create filesystem from /app0/psm/Temp
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660059581639,"Failed to create filesystem from /app0/psm/Documents
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660062101613,"Failed to create filesystem from /app0/psm/System
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660064439555,"Failed to create filesystem from /hostapp/dll
"
PROCESS_OUTPUT,STREAM_STDIO,86,102383,24660078385556,"[PSM] Loading Audiodec
"
PROCESS_OUTPUT,STREAM_STDIO,48,100856,24660082931626,"[VCS]onNewClient() [APP->VCS] clientPid = 0x56, applicationId = 0x6000230b, sprxType = 0.
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660194243814,"[PSM Mem] Allocated 12582912 bytes for Resource Heap
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660196793675,"Initializing PSM Graphics for PGraphics
"
PROCESS_OUTPUT,STREAM_STDIO,39,100137,24660216118158,"[mbus] onNewClient. clientNum 11 over 8
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660217109612,"[AudioOut] sceAudioOutOpen() with restricted flag:pid=0x56 ch=7
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660218478731,"[AudioOut] sceAudioOutOpen() with restricted flag:pid=0x56 ch=8
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660223347352,"ScePsP[TID:0x18ff6]: Open Pad [0x0000000000030300, 0, 0]: ret=0x03880600
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660223915316,"ScePsP[TID:0x18ff6]: Open Pad [0x000000000002030e, 16, 0]: ret=0x03890601
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660224201952,"ScePsP[TID:0x18ff6]: ConnectedDeviceStatus: count=2
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660224231203,"  [c][DeviceId          ][UserId    ][Model     ]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660224255496,"  [o][0x0000000000030300][0x10000000][DUALSHOCK4]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660224279121,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660224303775,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102390,24660224328263,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660247398214,"[ScePsmUtil] sceImeClientInitialize 
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660248010848,"[ScePsmUtil] sce::tts::InitializeCsharp() 
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660248514855,"[ScePsmUtil] sce::pss::orbis::video::InitializeCsharp() 
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660248565523,"[PSM] PsmFramework::Initailize() 201 msec. elapsed
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24660259960642,"Register libGlsSharedMediaNativaCall PInvokes
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24661763647789,"[SceCdlgApp] I/PSM.UI : UISystem timer started!! 00:00:00.0001360
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24661840566713,"[SceCdlgApp] I/PSM.UI : UI RenderingSettings Resolution: Pixels2K[1920,1080]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24661847102191,"[SceCdlgApp] I/PSM.UI : OnAccessibilitySettingsChanged
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24661973362869,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [117.89]msec / process time [1710]msec / GC[0] :  [UIInitialize] UISystem.InitializeTopM"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24661973739455,"ost
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662300635149,"[VPA] PAllocatorInitialize system(addr=1309400000, size=4194304) video=(addr=13c9400000, size=41943040)
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662301282441,"[PGraphics] Create PGraphicsDevice v[13c9400000 - 13cbc00000] s[1309400000 - 1309800000]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662310325100,"[PGraphics] Allocated compositor index 0
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662313943573,"Initialized PGraphicsDevice 88172f660
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662400124361,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [169.05]msec / process time [1982]msec / GC[0] : => [UIInitialize] UISystem.InitializeGr"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662400188963,"aphics: 
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662627025676,"[SceCdlgApp] I/PSM.UI : Allocating Emojis at Initialize...
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662634957369,"[SceCdlgApp] I/PSM.UI : Allocating ShellUI Emojis...
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662638056958,"[SceCdlgApp] I/PSM.UI : Allocating Unicode Emojis from PNG...
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662640868205,"[SceCdlgApp] I/PSM.UI : Allocating Unicode Emojis from Atlas...
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662645324297,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [109.53]msec / process time [2135]msec / GC[0] : => [UIInitialize] UISystem.PreloadSyste"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662645378563,"mTexture
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662653113496,"[SceCdlgApp] I/PSM.UI : SystemSound::Initialize() 
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662662641525,"[SceCdlgApp] I/PSM.UI : VideoOutMode   : IsSystemDefault=True, IsVr=False
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662662983277,"[SceCdlgApp] I/PSM.UI : VideoOutStatus : [1920 1080] : freq 59.94
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662665281203,"[SceCdlgApp] I/PSM.UI : TimerLog: diff [396.00]msec / process time [2148]msec / GC[0] :  [UIInitialize] UISystem.InitializeBefo"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662665327821,"reRendering
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662726792185,"[SceCdlgApp] W/PSM.UI : **** WARNING: Shown called without Alive status : TransitionScene
"
PROCESS_OUTPUT,STREAM_STDIO,42,100160,24662743081590,"[SceShellCore] Libc Heap Status: free 42%, in-use 3516.4 KB, trend +0.2 KB/min, peak 3968.7 KB, when 15462 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662778058010,"[SceCdlgApp] I/PSM.UI : SoundScriptManager initialized 
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662966678783,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : BlankScene : Scene
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24662973421781,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : TransitionScene : TransitionScene
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663089527682,"[SceCdlgApp] W/PSM.UI : Invalid widget type! _Count
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663105665754,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : Sce.Cdlg.Framework.Plugin : Plugin
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663105898651,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! /Application/resource/Sce.Cdlg.Framework.rco is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663130187254,"GetLocaleElement() failed in SetLocale
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663131902549,"[SceCdlgApp] W/PSM.UI : cxml://CdlgFrameworkPlugin/tex_cdlg_bg is going to be loaded on main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663132335433,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/tex_cdlg_bg is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663133433731,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_root is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663151738600,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_bg is loaded in main thread.
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663174603525,"[SceCdlgApp] W/PSM.UI : WARNING : Scene LayoutBuild : [11.04msec/1widgets] : Sce.Cdlg.Framework.Plugin : Plugin
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663259201798,"[SceCdlgApp] I/PSM.UI : SceneQ : Loaded[0.96msec] Layout[0.00msec/0widgets] : Noname : ContainerScene
"
PROCESS_OUTPUT,STREAM_STDIO,86,102319,24663271718420,"[SceCdlg] setSuspend
"
PROCESS_OUTPUT,STREAM_STDIO,42,100208,24663344639616,"[SceLncService] suspendApp() appId={0x6000230b}, causeCode={0x0000000d}
"
PROCESS_OUTPUT,STREAM_STDIO,42,101822,24663352584469,"[SceLncService] lockSuspendBlock(0x6000230b)
"
PROCESS_OUTPUT,STREAM_STDIO,42,101822,24663352939410,"[SceLncService] lockSuspendBlock: appId={0x6000230b}
"
PROCESS_OUTPUT,STREAM_STDIO,42,102404,24663353428079,"[SceLncService] sceApplicationSuspend(0x6000230b)
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24663354178065,"[Syscore App] Suspend App : 0x6000230b NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24663359568754,"[Syscore App] Suspend process : 0x56
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24663398626208,"[Syscore App] Suspend process : 0x56 => 0
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24663403725818,"[AppMgr Trace]: AppId=0x6000230b suspended
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24663403788043,"[Syscore App] Suspend App : 0x6000230b NPXS22010 => SCE_OK
"
PROCESS_OUTPUT,STREAM_STDIO,39,100152,24663403813395,"[Syscore App]  ExpandCpuSetMode : disable
"
PROCESS_OUTPUT,STREAM_STDIO,42,102404,24663404026317,"[SceLncService] sceApplicationSuspend(0x6000230b) returned
"
PROCESS_OUTPUT,STREAM_STDIO,42,100624,24663405985023,"MSG AutoMounter(int32_t AppIdManager::getPidWithIndex(SceApplicationId, int, pid_t *) 174):
"
PROCESS_OUTPUT,STREAM_STDIO,42,100624,24663406024737,"	appId(0x6000230b) with index(0) is not registered.
"
PROCESS_OUTPUT,STREAM_STDIO,42,100624,24663406341573,"MSG AutoMounter(int32_t AutoMount::UsbMass::fakeEjection(SceApplicationId) 716):
"
PROCESS_OUTPUT,STREAM_STDIO,42,100624,24663406370781,"	getPidWithIndex(0x6000230b, 0) returned 0x80f40002.
"
PROCESS_OUTPUT,STREAM_STDIO,42,100208,24663406967563,"[SceLncService] unlockSuspendBlock: appId={0x6000230b}
"
PROCESS_OUTPUT,STREAM_STDIO,48,100854,24663561172709,"[VCS]checkApplicationStatus() [LNC->VCS] App was Suspended. appId = 0x6000230b.
"
PROCESS_OUTPUT,STREAM_STDIO,85,102370,24664216142173,"Forcing submitDone to avoid TRC R4089 breach
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24664565718077,"[SceShellUI] I/PSM.UI : OnFocusActiveSceneChanged [SplashScreen : SplashScreenScene] -> [AppScreen : ApplicationScreenScene]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24664566449946,"[SceShellUI] I/PSM.UI :      Scene [AppScreen : ApplicationScreenScene] : Alive
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24664567356902,"SetDeviceIndexBehavior: mode=MergeAllConnectedDevice, param=null
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24664567733949,"[Theme/I] : Apply [ANONYMOUS] : [Option:101000]: with not preloaded user
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24664569835252,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589164583,"AUDIO OUT DEVICE INFOMATION
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589295085,"[NONE                  ][0xFFFFFFFFFFFFFFFF][-1]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589328575,"[NONE                  ][0xFFFFFFFFFFFFFFFF][-1]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589353591,"[NONE                  ][0xFFFFFFFFFFFFFFFF][-1]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589377589,"[NONE                  ][0xFFFFFFFFFFFFFFFF][-1]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589402005,"[DS4 WIRELESS      ][0x0000A4538522A20E][12]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589426173,"[DS4 WIRELESS      ][0xFFFFFFFFFFFFFFFF][-1]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589492313,"[DS4 WIRELESS      ][0xFFFFFFFFFFFFFFFF][-1]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100161,24693589519480,"[DS4 WIRELESS      ][0xFFFFFFFFFFFFFFFF][-1]
"
PROCESS_OUTPUT,STREAM_STDIO,42,100160,24712170616185,"[SceShellCore] Libc Heap Status: free 42%, in-use 3516.2 KB, trend +0.0 KB/min, peak 3968.7 KB, when 15493 [sec]
"
